Num. Colegiado;Nombre;Apellido 1;Apellido 2;Telefono;Especialidad;Horario;
50612073;Luna;Padrón;Cotto;+34 978-42-6052;3;4;
661506297;David;Maestas;Luis;+34 919 381771;2;2;
372202370;Irene;Deleón;Carbajal;+34 964-197771;3;3;
883889301;Antonia;Mireles;Quesada;+34 939051854;5;2;
680725340;Ángeles;Nava;Valero;928401592;5;1;
61945942;Yaiza;Rey;Baeza;+34 986-47-8512;3;1;
291089745;Alexia;Negrete;Mendoza;+34 981 528098;1;3;
932679379;Eva;Beltrán;Paz;998514247;3;2;
608533367;Rubén;Burgos;Gaona;941 893958;4;2;
116977199;Ariadna;Casado;Lugo;979-155212;5;1;
87974153;Gael;Caraballo;Deleón;975034505;4;1;
792890133;Eduardo;Santiago;Gimeno;986 30 2753;3;1;
245228785;Eric;Galán;Cobo;+34 931 476561;1;2;
525492103;Manuela;Zarate;Piñeiro;+34 902 643725;2;3;
323783436;Jan;Pastor;Martín;+34 935-77-9303;1;1;
76565707;Irene;Loera;Puente;990005621;4;4;
943683546;Yaiza;Tapia;Sevilla;942093373;2;4;
847226007;Nerea;Loya;Preciado;990-344031;3;1;
336779319;Inmaculada;Cuellar;Raya;985-830008;1;1;
142975724;Malak;Suárez;Mercado;955-883490;4;3;
685429422;Mireia;Merino;Armijo;971-278788;3;4;
600666975;Carlota;Almanza;Arreola;956-021229;4;1;
352412694;Rosa;Aguado;Tello;937 52 8143;2;3;
454630857;María Carmen;Hernández;Jaramillo;+34 956-25-7928;1;1;
31719739;Luna;Valentín;Colunga;956 283299;2;1;
489572619;Juan José;Porras;Orellana;985-251281;1;3;
641982595;Carlos;Carretero;Santacruz;+34 945-248709;5;1;
604599441;Pau;Guerra;Hernádez;+34 974 01 8486;1;4;
530988179;Ignacio;Pereira;Garica;+34 954-90-8676;4;1;
639463307;Nicolás;Mota;Casas;945004775;1;2;
38577844;Daniela;Bermejo;Toledo;951358932;1;4;
504448178;Alberto;Alfaro;Delarosa;988-903691;2;2;
669229681;Úrsula;Gallego;Santamaría;971 42 1605;5;2;
201544014;Ángeles;Echevarría;Domingo;+34 912232129;4;3;
902539732;Rosa María;Casillas;Mesa;989 283016;1;2;
755730378;Margarita;Cabrera;Guerra;+34 990-29-7686;3;2;
641494331;Laia;Guzmán;Vila;+34 957 08 0189;3;2;
7861810;Guillermo;Navas;Enríquez;+34 933 954676;1;2;
283973851;Aina;Villar;Valentín;912 718307;1;1;
463906968;Mateo;Valladares;Martínez;+34 973-637645;2;1;
795737030;Isabel;Porras;Salinas;933 49 2168;3;3;
691806267;Nahia;Cuellar;Escribano;+34 929-774824;4;2;
561938253;Yeray;Martí;Ulloa;+34 972-048191;2;3;
867513699;África;Rolón;Páez;+34 927 52 0672;1;1;
607337673;Nayara;Feliciano;Delagarza;+34 941-072953;3;1;
930610819;Rocío;Cabán;Zavala;914 98 2660;2;2;
403626701;Hugo;Montero;Valverde;987-265075;1;3;
572687473;Erik;Saldaña;Correa;+34 931-311994;4;3;
40386513;Sara;Tirado;Dueñas;+34 926 39 3603;3;2;
223180047;Ángel;Benavídez;Nava;906 270113;5;2;
69444709;Pau;Mendoza;Gonzáles;969-46-1804;5;2;
375494681;Cristina;Chacón;Tejada;970080394;2;4;
525679899;José Antonio;Cervántez;Guillen;982-369542;3;3;
684629796;Naia;Escobedo;Delacrúz;914 721485;1;2;
968339938;Mara;Luevano;Camarillo;+34 915-617934;4;2;
579791358;Alma;Guillen;Martínez;+34 936 31 4931;2;1;
309435902;Naiara;Murillo;Araña;976-30-6573;4;2;
111992448;Ignacio;Pichardo;Simón;+34 981 41 9452;2;4;
824591856;Valeria;Piñeiro;Madera;946867308;1;3;
143494845;Pau;Valdés;Ontiveros;+34 920-33-2838;5;4;
642449264;Jimena;Guajardo;Ulibarri;+34 936698177;4;1;
174551350;Alicia;Peralta;Arteaga;+34 942-792978;4;2;
893836242;Oliver;Leal;Ramón;+34 920-017298;5;4;
856383795;Ana;Cedillo;Henríquez;+34 997-467944;5;2;
680789558;Eric;Peralta;Portillo;958-156875;2;2;
508933866;Andrés;Almaráz;Quezada;953-21-7694;1;2;
347076431;Daniela;Quiñónez;Rentería;961 422389;5;2;
796558840;Marcos;Gaona;Barela;+34 987 29 7323;5;4;
660092081;Mateo;Villarreal;Reina;958 18 4371;1;3;
400778605;Aitor;Covarrubias;Casas;+34 961 979566;3;3;
967033912;Candela;Aranda;Fierro;929-99-9112;1;2;
194989895;Nuria;Lomeli;Sáenz;984-07-1577;3;1;
439723516;Aitor;Lerma;Solano;+34 968081352;4;4;
935780531;María;Merino;Gámez;978-055022;1;3;
7404314;Manuela;Vega;Olivo;914 076804;5;4;
237574920;Cristian;Godoy;Alarcón;975605387;2;4;
409843333;Ángela;Valenzuela;Costa;999656396;4;3;
661790256;Rosa María;Peláez;Segovia;964-82-1046;2;4;
33913066;Marco;Jiménez;Luque;+34 904-541946;4;1;
523370727;Paola;Olivares;Almonte;993-60-0810;2;1;
840060056;Enrique;Ferrer;Aguilar;977 015893;5;4;
374950840;Mara;Loera;Pedroza;+34 901-57-5773;2;2;
516832076;Gloria;Salazar;Delagarza;920 751112;4;2;
963422843;Adam;Saldaña;Fuentes;989-289355;5;2;
274245476;Marc;Rosas;Castillo;+34 994005333;4;4;
300785878;Lidia;Urrutia;Luevano;952207151;1;1;
781622400;José;Ibáñez;Rivas;983-319757;2;2;
305976290;Sara;Ordoñez;Reséndez;941-692417;4;4;
964501910;Alba;Puente;Valdivia;900-592121;3;3;
602826887;Rafael;Cepeda;Martí;+34 929 48 9474;2;3;
754870901;África;Villanueva;Nieto;919-135178;4;4;
776176456;Alex;Perea;Cabán;+34 993453575;4;1;
64699204;Paola;Paz;Manzano;985 528619;3;1;
612720825;Lidia;Alcántar;Rosa;+34 920 359529;1;1;
737718681;Luisa;Villarreal;Arce;+34 980 32 5523;1;2;
149683439;Sofía;Barrios;Robledo;+34 965496771;3;4;
901750050;Nadia;Fonseca;Ordóñez;976 446187;4;1;
951699210;Andrés;Castellanos;Delapaz;+34 925-867534;2;4;
246620905;Nil;Trujillo;Millán;975 285800;1;2;
208177245;Sandra;Pantoja;Fajardo;+34 958 738893;4;1;
54858231;Jan;Duarte;Montenegro;+34 973-879280;4;4;
55707277;Laia;Madrid;Araña;+34 927 06 0319;2;1;
3569360;Sandra;Valles;Piñeiro;979-73-4986;2;2;
97779324;Guillem;Mondragón;Sancho;+34 972 000494;4;3;
102805902;Cristian;Ballesteros;Arredondo;+34 923 67 0624;5;4;
969302177;Alexandra;Castellanos;Mares;939 826622;3;4;
862619133;Andrés;Espinoza;Uribe;994 22 2727;2;4;
459044444;Marcos;Calvillo;Mireles;+34 975-37-8824;4;1;
616619897;Noa;Bernal;Roque;932-38-0964;3;3;
60550168;Víctor;Esquibel;Tejeda;945-20-1048;1;4;
628311025;Irene;Narváez;Lira;+34 931-01-4400;3;1;
106693487;Ángela;Botello;Urbina;+34 904-26-5848;4;3;
343324143;Roberto;Nieto;Molina;958 375799;3;1;
6409203;Paola;Melgar;Abeyta;940 18 3239;1;2;
507376356;Manuel;Estévez;Colunga;+34 938-009575;2;1;
732237140;Francisco Javier;Muro;Gálvez;907-44-3295;2;2;
817382728;Vega;Redondo;Cortés;+34 978-85-9491;3;3;
146276895;Marta;Lozada;Deleón;+34 990 30 2865;1;4;
394901983;Santiago;Serrato;Toledo;969110497;2;1;
736483820;Francisca;Oliver;Cruz;+34 969-340696;1;2;
992967941;Jordi;Escobar;Bahena;932778045;1;4;
307571828;Jon;Posada;Lorenzo;+34 930 896003;5;2;
40152194;Guillermo;Barreto;Negrón;960-89-9449;4;2;
321265456;Javier;Valero;Duarte;+34 954-672576;2;1;
168248449;Alonso;Coronado;Aparicio;+34 925-205673;4;3;
168600285;Antonio;Miranda;Sevilla;981111889;2;4;
718733604;Marta;Bonilla;Carrasquillo;+34 949 15 8658;5;1;
682863036;Salma;Heredia;Calero;965-50-9727;4;3;
613864646;Luisa;Miramontes;Lorente;+34 977502219;4;2;
1220188;Inés;Caldera;Feliciano;900-53-0088;1;2;
506510258;Cristina;Miramontes;Montoya;975807181;4;4;
541920779;Julia;Reynoso;Aguirre;+34 953-964303;4;4;
320947413;Lorena;Centeno;Alanis;937 001952;5;3;
901266367;Marcos;Lugo;Fernández;+34 979-76-9158;3;2;
248132263;Pedro;Gallardo;Carrero;+34 904148981;2;1;
847898120;Natalia;Mora;Galarza;+34 907 39 3950;5;4;
470610474;Álvaro;Rascón;Camacho;937013707;1;3;
719766868;Alberto;Redondo;Nieves;952 29 9113;1;2;
606792799;Isaac;Macias;Aragón;976 454200;2;1;
441584525;Dario;Canales;Briones;909170315;3;2;
933811985;María;Casado;Montenegro;+34 950234605;2;2;
640322285;Rodrigo;Moya;Montalvo;+34 933-231984;3;3;
715403483;Omar;Guajardo;Montaño;954-95-1970;2;2;
661201979;Margarita;Rivera;Colunga;+34 976 700737;1;4;
580422088;Nuria;Robledo;Ruvalcaba;+34 978 938463;3;3;
956019504;Jaime;Millán;Delafuente;+34 998 046052;4;4;
743358563;Rayan;Castañeda;Alejandro;+34 992 406622;1;3;
230858386;Alba;Álvarez;Gómez;955-23-6963;2;4;
539074125;Clara;De la Torre;Medrano;922314283;4;1;
636536974;Antonia;Caldera;Calvo;943 61 9338;2;3;
46615062;Ignacio;Tamayo;Angulo;900671476;1;3;
447201261;Esther;Aguilar;Mata;+34 989 74 1128;3;3;
113424155;Rocío;Arellano;Delgadillo;+34 993255678;3;4;
50671331;Omar;Rael;Valdés;+34 928 213116;5;4;
186827313;Javier;Hurtado;Rivas;+34 965 99 6283;5;1;
905432229;Sofía;Valencia;Batista;+34 953 31 2378;5;2;
442256449;Santiago;Páez;Fonseca;933 09 2511;2;3;
576609627;Eric;Bahena;Atencio;+34 974-31-8315;2;1;
210358618;Alberto;Perea;Martos;904 92 2774;4;1;
947344564;Unai;Cadena;Soto;959-35-4137;5;4;
659230008;Margarita;Godínez;Merino;+34 933 53 8144;5;4;
331175902;Isaac;Ruiz;Chavarría;+34 990035343;2;4;
785193853;Arnau;Vigil;Puente;+34 958 13 8517;1;3;
678580;Ángela;Aguayo;Alba;+34 938 197402;4;4;
414218062;Nil;Hernándes;Valverde;988 375660;2;3;
15888464;Alejandra;Leal;Pedraza;+34 949-378288;3;4;
627611475;Miriam;Valero;Guajardo;+34 970 80 1843;1;1;
433542915;Rocío;Arellano;Garibay;988420975;5;1;
465261311;Nahia;Gallardo;Vidal;+34 944 82 3463;4;1;
265241823;Pol;Roca;López;965-002780;1;2;
97073312;Lucía;Nava;Andreu;923-38-8504;4;4;
499347948;Lara;Cavazos;Gonzáles;+34 969 918584;2;4;
138368888;Alexandra;Serna;Tamayo;+34 924752153;5;2;
742924465;Vera;Barrios;Sepúlveda;922 587548;2;4;
500535333;Saúl;Botello;Lugo;+34 982 21 0547;1;3;
881125333;Marina;Montenegro;Ros;+34 999 502723;1;4;
406768412;José;Yáñez;Izquierdo;+34 960 816481;5;1;
274270510;Alberto;Valles;Roque;952-63-2645;3;2;
772983400;Saúl;Espinosa;Bustamante;+34 979-32-0159;4;4;
65318040;Yeray;Pozo;Guillen;+34 922 731907;4;3;
638001496;Laia;Villalba;Frías;963948021;4;1;
485849026;Beatriz;Ballesteros;Negrete;902 477576;3;1;
299936243;Bruno;Oliver;Romo;+34 957-47-8969;5;3;
81793586;Elsa;Enríquez;Treviño;+34 990-33-2529;4;2;
128902893;Mario;Morán;Gracia;949 90 4819;4;4;
774213395;Aurora;Carrillo;Calvillo;+34 921321939;4;4;
411897055;Hugo;Ulloa;Vargas;+34 984 523348;3;2;
565152526;Manuela;Montenegro;Cano;949-53-0077;2;1;
272034719;Sergio;De la Torre;Colunga;+34 988 223959;1;2;
143433639;Ismael;Duarte;Leal;941 26 5180;5;1;
910203287;Héctor;Valenzuela;Bravo;+34 934080878;3;2;
149906513;Alexia;Redondo;Bautista;+34 961-93-4739;1;1;
978862497;Santiago;Tórrez;Vigil;948 60 9253;1;2;
141201584;Jan;Rosado;Caldera;+34 967284670;3;1;
685721310;Teresa;Pérez;Miramontes;927-782163;1;3;
750199291;Lidia;Dueñas;Limón;+34 939986529;2;3;
318950744;Omar;Galván;Serrano;+34 981201723;3;1;
514479701;Adriana;Deleón;Lozano;+34 901-67-2029;2;3;
322362052;Oliver;Molina;Araña;962-058609;4;2;
399713043;Alonso;Nájera;Pedraza;936-585966;5;4;
430291567;Isaac;Hernando;Madrid;968 66 4849;1;3;
70511364;Francisco;De Jesús;Villareal;927413587;4;3;
271024774;Noelia;Peres;Casillas;+34 932 936576;5;4;
878631915;Daniel;Rolón;Jaimes;+34 995 913968;5;1;
594501113;Nil;Ballesteros;Urías;999-049832;2;2;
547114390;Gerard;Bravo;López;+34 902-645472;2;3;
512887890;Leo;Blanco;Rascón;917-86-1279;2;3;
399108530;Guillermo;Zapata;Perea;906 09 2391;3;3;
705623314;Ainhoa;Expósito;Henríquez;+34 965-059646;3;4;
504481049;Elsa;Gallardo;Domínquez;+34 918 25 4633;4;3;
667817704;Gonzalo;Escudero;Covarrubias;952242593;5;2;
680032771;Marcos;Sotelo;Marroquín;+34 913 67 9351;3;4;
300583869;Ignacio;Orozco;Pacheco;+34 903-30-7620;5;4;
854576078;María Carmen;Martínez;Baca;+34 902-72-2325;2;1;
566540523;Alexia;Alcaráz;Jasso;+34 983 893260;5;4;
343000439;Antonia;Macias;Delgado;+34 922-898410;3;3;
989200660;Valentina;Álvarez;Rosa;+34 954-79-7241;4;2;
147934846;Mateo;Moya;Barroso;901-32-1474;1;4;
35566248;Naiara;Sáez;Cuenca;900 887858;5;3;
421708050;Guillermo;Puig;Solorio;959-574501;4;2;
186195956;Blanca;Sarabia;Dávila;949960891;4;4;
728939861;Alex;Román;Amador;952855218;2;1;
884784701;Yago;Abreu;Santillán;903-610200;3;3;
125403174;Santiago;Iglesias;Riojas;+34 907 117369;1;4;
163449296;Abril;De la Torre;Chavarría;971 589372;2;1;
392048682;Naia;Crespo;Aponte;+34 911 350571;2;1;
952851894;Ian;Pabón;Estrada;989-73-4481;4;3;
468775226;Josefa;Blanco;Duarte;+34 954669794;5;4;
4286111;Mateo;Tello;Bermúdez;916576695;1;4;
211087076;Alejandro;Navarro;Ochoa;+34 983-16-6044;1;4;
216391502;Mateo;Rivera;Escalante;+34 962637978;1;1;
96958552;Jordi;Orozco;Chapa;+34 965299509;2;4;
857657101;Pedro;Feliciano;Zamora;+34 949-953562;3;1;
180433782;David;Montero;Marco;903 539866;3;4;
913501760;María Carmen;Escribano;Baeza;932905763;2;1;
205404137;Rosa;Meléndez;Olivárez;941-93-8321;2;3;
522552699;Nahia;Acevedo;Segura;+34 942-031511;4;2;
343173791;Roberto;Font;Domínguez;+34 918678067;2;1;
902769656;Francisco Javier;Luevano;Ureña;+34 988809249;3;1;
894380510;Lorena;Riera;Almaráz;993-737132;1;2;
890173780;Alicia;Regalado;Robles;977-58-9194;3;4;
575215388;Alba;Suárez;Cordero;+34 996 740369;1;4;
539667765;Jesús;Carbajal;Henríquez;+34 940086227;5;1;
130280543;María Dolores;Alvarado;Mota;+34 907 97 7460;2;1;
525430360;Valeria;Mesa;Moya;923-36-4447;2;2;
703122968;Julia;Valdivia;Valdés;949 75 4017;5;4;
40136424;Adrián;Solís;Almanza;+34 966-439641;1;4;
8017563;Víctor;Villaseñor;Conde;+34 962-315088;2;3;
403543467;Omar;Arteaga;Collado;934 991398;1;4;
705429600;José;Domínquez;Calderón;945-569757;3;3;
561462623;David;Lozada;Nieves;924 44 4094;3;1;
682644322;Unai;Castellano;Sauceda;943 02 9408;2;4;
702991964;Olivia;Benavides;Rivas;+34 989-14-7498;1;1;
415057126;Margarita;Cuenca;Sanabria;+34 978 39 5189;1;3;
334337242;Hugo;Gimeno;Mejía;+34 902 59 3459;1;2;
662903793;Paula;Caraballo;Escobedo;+34 933-376166;2;4;
982885423;Pablo;Guardado;Betancourt;+34 932-987813;2;2;
410080354;José;Delatorre;Pagan;934-83-5639;5;2;
109680051;Jesús;Tafoya;Henríquez;905-76-8625;5;2;
73596584;Ismael;Roque;Bonilla;+34 947 61 4509;4;4;
403896181;Andrés;Ávila;Prado;973436907;5;1;
77189185;Sergio;Baca;Cortés;+34 951-031431;4;3;
969648121;Aurora;Ruíz;Grijalva;+34 905421541;3;3;
206087875;Alberto;Maestas;Morán;998-680587;3;1;
709649656;Nicolás;Fierro;Camarillo;996-28-5616;3;2;
195421935;Aleix;Salvador;Ramón;+34 992-70-1018;5;4;
839063320;Ángel;Sandoval;Barroso;+34 907-20-9758;4;2;
947189595;Roberto;Quintana;Sandoval;905-331111;5;1;
691217469;Gabriel;Chacón;Suárez;916 095829;3;1;
732013254;Marcos;Ordóñez;Soliz;+34 974-185877;1;3;
28784401;Josefa;Lebrón;Araña;+34 999 07 0843;2;3;
930592784;Sandra;Chacón;Rodríquez;986 680440;3;4;
688555653;Eva;Salazar;Pacheco;975 96 5609;5;4;
422743092;Olivia;Delafuente;Urrutia;+34 947-74-5210;2;3;
783268510;Guillem;Calderón;Córdoba;+34 962463970;2;3;
543088580;Jan;Ramón;Bautista;975 97 0434;4;1;
482069471;Mario;Pabón;Polanco;+34 991496973;2;2;
697129612;Carolina;Alonso;Granados;977-513741;2;4;
134763127;Diana;Echevarría;Solano;925 74 1660;3;4;
135155578;Cristina;Macias;Maestas;967-95-1459;3;2;
109457362;Rubén;Adame;Rolón;929796626;3;3;
513484805;Rayan;Limón;Lara;956-689053;5;2;
944379565;Miguel Ángel;Banda;Camarillo;+34 964-80-6419;2;1;
835963498;Laura;Valdivia;Preciado;+34 909 73 5557;5;4;
304017910;Carmen;Quiroz;Tijerina;+34 905 54 0699;5;3;
886829085;Aitana;Montez;Treviño;+34 925-88-0411;4;1;
255603505;Asier;Murillo;Puga;+34 963-960207;1;4;
247711991;Eduardo;Mateo;Dueñas;+34 964-369920;5;4;
205744919;Lorena;Beltrán;Medina;955-09-6161;3;3;
270614754;Iván;Mireles;Salcedo;+34 982 311161;5;3;
435409242;Noa;Urbina;Cortez;996-155516;3;4;
838773764;Rosa;Quiñones;Moya;+34 952-446028;4;3;
319659286;Miguel;Reséndez;Mejía;+34 974 830227;1;3;
156160308;Enrique;Armijo;Madrigal;+34 914 048248;4;3;
359141566;Iker;Quiroz;Romero;970-000311;3;4;
931914230;Naia;Ledesma;Villegas;+34 901-595777;2;3;
834862111;Miguel;Villar;Salazar;984-08-6888;1;3;
764471408;Esther;Sanabria;Rangel;937-282223;3;3;
613193405;Cristian;Mondragón;Barrientos;+34 939559346;4;2;
525502155;Ariadna;Andrés;Duran;+34 906-38-0192;1;2;
219386270;Valeria;Ortega;Olmos;952980533;2;3;
477998060;Manuela;Román;Puig;+34 970-49-2719;2;1;
975054734;Aitor;Zayas;Carballo;971-810238;5;3;
615702176;Gerard;Zamudio;Montalvo;+34 967-913092;4;2;
254907734;Alexandra;Lemus;Villalba;987717550;4;2;
516390176;Luna;Prieto;Saiz;+34 908-20-0654;2;3;
750607020;Izan;Riera;Pastor;904-544770;5;4;
175440230;Alonso;Delatorre;Guerrero;+34 977-896684;4;4;
326768883;Adam;Ávila;Canales;994132425;5;4;
172146478;Omar;Delgado;Polanco;+34 929 475123;4;4;
149147152;Carmen;Abrego;Rosario;+34 989-12-3616;1;4;
730033703;Marcos;Palomo;Carrión;998 44 8279;4;1;
95500939;Mario;Jaimes;Hidalgo;902-08-4998;5;1;
961174534;Helena;Zapata;Alicea;+34 948-47-1977;3;4;
73334488;Vera;Pichardo;Rosario;+34 953551383;5;2;
459801261;Alexia;Valdivia;Madrigal;+34 938 445034;3;3;
470917674;Luna;Valles;Palacios;984 89 5432;4;1;
358120550;María Pilar;Peralta;Bermúdez;+34 999-238581;3;3;
61109714;Lucas;Montaño;Guzmán;+34 950 71 2611;5;2;
948095265;Helena;Alaniz;Asensio;+34 940 309937;1;4;
835902737;José Manuel;Leiva;Uribe;990 338477;2;3;
415096563;Lucía;Abeyta;Sarabia;+34 990 629818;1;3;
122748061;Antonia;Cuesta;Pons;962 82 0874;2;2;
309889885;Aurora;Guajardo;Riera;923991060;3;4;
9232863;Nicolás;Esquivel;Duarte;933-31-2066;2;4;
372765602;Pol;Villa;Carrillo;902-20-6661;3;3;
729416833;Andrés;Robles;Feliciano;996 846255;4;2;
816004046;Óscar;Gil;Lorenzo;+34 930-33-2083;2;4;
28440363;Marc;Domingo;Venegas;925 682410;4;4;
955981748;Ariadna;Villegas;Garibay;+34 974-44-9204;2;3;
293270067;Lucas;Tirado;Solorio;+34 985-97-5542;2;1;
559135908;Alejandro;Valero;Pulido;+34 953 529248;4;4;
438950377;Inmaculada;Crespo;Maldonado;929-36-9616;3;3;
895267202;Lidia;Delapaz;Serrano;+34 979294846;2;2;
860581861;Diana;Hidalgo;Acevedo;966 724451;4;1;
74727162;Mario;Solorzano;Morán;+34 999870134;1;2;
58529733;Candela;Marcos;Serra;984-44-5925;2;4;
601712846;Sonia;Menchaca;Quiñónez;973 47 0355;4;2;
597632300;Valeria;Carranza;Ledesma;937 93 9580;4;4;
956918142;Iker;Acevedo;Sancho;914 682559;5;4;
799684045;Biel;Córdova;Preciado;+34 938 975312;1;2;
193214588;Emilia;Huerta;Abad;903-89-3183;5;2;
113394322;Carmen;Cantú;Alonzo;941217213;1;2;
660666256;Ana María;Pagan;Botello;+34 992-43-0933;2;3;
778383342;Lara;Rivas;Valles;964-75-8421;1;4;
88085319;Ana María;Lucio;Peláez;+34 960-11-6457;5;1;
322635717;Rosa;Cepeda;Casanova;+34 984-14-1153;2;3;
356392702;Irene;Cuesta;Ruelas;+34 930-79-8465;1;3;
809833145;Yolanda;Trejo;Delacrúz;+34 969 01 5358;2;2;
349623169;Izan;Huerta;Hernández;910 61 6568;2;4;
321754289;Alexia;Lucero;Véliz;962 864766;2;1;
946510268;Ona;Ordoñez;Barraza;+34 957-857662;5;1;
136975938;Jan;Meraz;Borrego;+34 949 55 0091;5;2;
830484977;Miguel;Ozuna;Báez;998 02 7910;2;2;
700520336;Luisa;Bautista;Ramírez;+34 993-477961;2;2;
226756206;Gonzalo;Rueda;Segura;924447151;4;1;
778120722;Manuel;Ayala;Nava;+34 957-464444;2;4;
388303140;Cristian;Pastor;Bermúdez;+34 917-52-9610;5;1;
903372673;Jon;Candelaria;Rivas;922-34-2380;2;3;
433886943;Inmaculada;Zapata;Centeno;+34 971-897511;5;4;
738843074;Pilar;Santacruz;León;+34 913-520374;5;1;
995962030;Helena;Sanabria;Fernández;+34 925 26 7754;4;1;
32202042;Ian;Cavazos;Ballesteros;960-291708;5;2;
967279869;Oriol;Granados;Téllez;973 331526;1;1;
977508752;Adriana;Maldonado;Oliver;+34 995 34 8925;5;2;
779037961;Aaron;Solorzano;Villegas;960 65 7432;4;3;
622314969;Amparo;Hidalgo;Orta;979 902361;3;1;
705686552;Berta;Alcántar;Lerma;975-57-8676;3;4;
803273160;Sofía;Almaráz;Naranjo;946-85-5699;5;2;
944083309;Candela;Puente;Perales;+34 927 69 1699;2;4;
835298763;Noelia;Orellana;Rueda;964-122728;5;1;
633376746;Rubén;Segovia;Solís;+34 924 57 5834;1;3;
995017534;Silvia;Vanegas;Salas;+34 985 40 3425;2;2;
627632638;Fátima;Maya;Sáez;959-729868;3;2;
970045422;Nayara;Bravo;Vallejo;939 705398;1;2;
14904423;Juana;Ceballos;Gimeno;+34 951-91-8559;1;4;
183072231;José Antonio;Cordero;Alfonso;991 967930;4;2;
582336614;Rosa;Córdova;Barrera;+34 998-321802;4;1;
313534191;Berta;Valdez;Lemus;+34 957-745441;4;3;
314979225;Fernando;Arenas;Barroso;+34 901-19-0219;4;3;
292960545;Juan;Almaráz;Cabello;+34 967968880;1;3;
900160338;Diego;Galindo;Rendón;914-26-1205;5;1;
238835292;Miguel Ángel;Rojas;Rivas;+34 955 63 8254;2;4;
74531239;Jimena;Lira;Benavídez;+34 991 598584;1;4;
94177262;Sonia;Acevedo;Palomo;913 82 2639;5;3;
608642232;Manuel;Rivero;Pedraza;+34 982-923227;4;1;
425445822;Francisca;Vélez;Sáenz;963 798655;5;3;
760622012;Adrián;Cortés;Medina;979 82 0634;2;4;
660206743;Ana;Barajas;Madrid;911 13 5351;5;3;
307191231;Claudia;Solorzano;Altamirano;942568843;5;4;
937465564;Gael;Mondragón;Arriaga;911 738588;5;3;
154267167;Nahia;Lorenzo;Calero;+34 997-81-4883;3;2;
304742179;José;Ontiveros;Macías;+34 926 215748;3;4;
223809278;Antonio;Córdova;Meraz;+34 982 38 6876;5;1;
594182318;Abril;Ramírez;Uribe;+34 933 528217;1;2;
155248170;Juan José;Collazo;Urías;994 925237;4;3;
51235840;Ángela;Medina;Millán;930-924988;2;3;
209685014;Iván;Araña;Espinal;911166877;2;3;
679756126;Ona;Serrato;Nava;952 484908;1;3;
944105165;Erik;Cobo;Quintero;+34 971-26-2908;2;2;
838093844;Alejandra;Terán;Vila;939 59 5100;4;2;
242146908;Daniela;Santos;Clemente;988-195063;1;1;
128038730;Adam;Chavarría;Lomeli;904925550;5;4;
32633874;Rosario;Guzmán;Griego;+34 960-63-6096;1;3;
530584908;Pilar;Zelaya;Corona;+34 955 245730;4;2;
883115700;Juana;Vergara;Romero;+34 955-21-1006;3;1;
542984942;Santiago;Nazario;Paz;963-24-5132;5;4;
202641605;Fátima;Nájera;Delao;980-65-7241;4;2;
563993337;Leo;Esquivel;Nieves;+34 975 547940;2;4;
789264681;Juan José;Montalvo;Carbonell;937-72-2330;1;3;
151074566;Manuel;Terán;Crespo;+34 942890476;3;3;
640814115;Mateo;Vigil;Paredes;+34 957 558769;4;3;
355324257;Rubén;Muro;Abeyta;952-78-4754;5;3;
456424021;Roberto;Mateos;Saldivar;917-22-8001;2;3;
998406826;Víctor;Delafuente;Bravo;+34 998 98 5243;5;2;
890079317;Aitana;Terán;Alaniz;964-553956;1;2;
173243140;Asier;Franco;Garza;+34 938 89 8590;5;1;
574192768;Ángel;Botello;Morán;920 88 0739;4;3;
733981431;Diana;Escobar;Zavala;+34 992561102;1;4;
498884220;Eduardo;De la Cruz;Irizarry;+34 985 07 7831;1;2;
689120132;Paola;Terrazas;Jurado;+34 915-42-7871;1;4;
228564182;Alma;Villagómez;Osorio;+34 989 41 4865;5;2;
312644144;Jan;Lázaro;Pagan;+34 934-46-8297;4;4;
395356562;Ander;Reina;Figueroa;941 066711;2;1;
489855316;Saúl;Cuevas;Acuña;971 05 6223;1;2;
490582208;Pilar;Alonzo;Villegas;+34 969-791779;5;2;
332907539;Martín;Díez;Figueroa;909 00 9864;5;2;
101743570;Samuel;Ojeda;Benavídez;+34 957 408661;4;2;
840967995;Aitana;Jaime;Baca;955216847;1;4;
681738200;Cristina;Mireles;Varela;+34 946 133206;5;1;
238967284;Vega;Abeyta;Alanis;+34 904172490;1;2;
459896646;Alma;Carrasco;Olivas;914 07 6564;1;2;
688928703;Gloria;Atencio;Orta;946-775619;5;4;
127682903;Natalia;Longoria;Lázaro;+34 916-006623;5;1;
77102823;Lucía;Camacho;Esquivel;977791682;5;4;
168412509;Alejandra;Malave;Lemus;+34 960-31-7370;5;1;
776704950;Juan;Alonzo;Serra;984041924;4;1;
238871627;Juan;Briseño;Mesa;+34 979-201562;5;4;
133766926;Saúl;Iglesias;Quezada;902-17-5288;5;2;
613858094;Jimena;Marcos;Santana;+34 961553375;1;3;
962174602;José Manuel;Rojo;Henríquez;+34 954705954;5;3;
989746289;Rafael;Atencio;Gallegos;994565896;4;4;
537341614;Nil;León;Sarabia;+34 918 76 1779;5;3;
181478254;Úrsula;Rael;Santos;915-09-8043;1;3;
428317360;Gerard;Méndez;Rojas;990 506028;3;1;
204641327;Claudia;León;Sola;947-60-9789;3;1;
