Num. Colegiado;Nombre;Apellido 1;Apellido 2;Telefono;Especialidad;Horario;
300583869;Ignacio;Orozco;Pacheco;+34 903-30-7620;5;4;
680032771;Marcos;Sotelo;Marroquín;+34 913 67 9351;3;4;
667817704;Gonzalo;Escudero;Covarrubias;952242593;5;2;
504481049;Elsa;Gallardo;Domínquez;+34 918 25 4633;4;3;
705623314;Ainhoa;Expósito;Henríquez;+34 965-059646;3;4;
399108530;Guillermo;Zapata;Perea;906 09 2391;3;3;
512887890;Leo;Blanco;Rascón;917-86-1279;2;3;
547114390;Gerard;Bravo;López;+34 902-645472;2;3;
594501113;Nil;Ballesteros;Urías;999-049832;2;2;
878631915;Daniel;Rolón;Jaimes;+34 995 913968;5;1;
271024774;Noelia;Peres;Casillas;+34 932 936576;5;4;
70511364;Francisco;De Jesús;Villareal;927413587;4;3;
430291567;Isaac;Hernando;Madrid;968 66 4849;1;3;
399713043;Alonso;Nájera;Pedraza;936-585966;5;4;
322362052;Oliver;Molina;Araña;962-058609;4;2;
514479701;Adriana;Deleón;Lozano;+34 901-67-2029;2;3;
318950744;Omar;Galván;Serrano;+34 981201723;3;1;
750199291;Lidia;Dueñas;Limón;+34 939986529;2;3;
685721310;Teresa;Pérez;Miramontes;927-782163;1;3;
141201584;Jan;Rosado;Caldera;+34 967284670;3;1;
978862497;Santiago;Tórrez;Vigil;948 60 9253;1;2;
149906513;Alexia;Redondo;Bautista;+34 961-93-4739;1;1;
910203287;Héctor;Valenzuela;Bravo;+34 934080878;3;2;
143433639;Ismael;Duarte;Leal;941 26 5180;5;1;
272034719;Sergio;De la Torre;Colunga;+34 988 223959;1;2;
565152526;Manuela;Montenegro;Cano;949-53-0077;2;1;
411897055;Hugo;Ulloa;Vargas;+34 984 523348;3;2;
774213395;Aurora;Carrillo;Calvillo;+34 921321939;4;4;
128902893;Mario;Morán;Gracia;949 90 4819;4;4;
81793586;Elsa;Enríquez;Treviño;+34 990-33-2529;4;2;
299936243;Bruno;Oliver;Romo;+34 957-47-8969;5;3;
485849026;Beatriz;Ballesteros;Negrete;902 477576;3;1;
638001496;Laia;Villalba;Frías;963948021;4;1;
65318040;Yeray;Pozo;Guillen;+34 922 731907;4;3;
772983400;Saúl;Espinosa;Bustamante;+34 979-32-0159;4;4;
274270510;Alberto;Valles;Roque;952-63-2645;3;2;
406768412;José;Yáñez;Izquierdo;+34 960 816481;5;1;
881125333;Marina;Montenegro;Ros;+34 999 502723;1;4;
500535333;Saúl;Botello;Lugo;+34 982 21 0547;1;3;
742924465;Vera;Barrios;Sepúlveda;922 587548;2;4;
138368888;Alexandra;Serna;Tamayo;+34 924752153;5;2;
499347948;Lara;Cavazos;Gonzáles;+34 969 918584;2;4;
97073312;Lucía;Nava;Andreu;923-38-8504;4;4;
265241823;Pol;Roca;López;965-002780;1;2;
465261311;Nahia;Gallardo;Vidal;+34 944 82 3463;4;1;
433542915;Rocío;Arellano;Garibay;988420975;5;1;
627611475;Miriam;Valero;Guajardo;+34 970 80 1843;1;1;
15888464;Alejandra;Leal;Pedraza;+34 949-378288;3;4;
414218062;Nil;Hernándes;Valverde;988 375660;2;3;
678580;Ángela;Aguayo;Alba;+34 938 197402;4;4;
785193853;Arnau;Vigil;Puente;+34 958 13 8517;1;3;
331175902;Isaac;Ruiz;Chavarría;+34 990035343;2;4;
659230008;Margarita;Godínez;Merino;+34 933 53 8144;5;4;
947344564;Unai;Cadena;Soto;959-35-4137;5;4;
210358618;Alberto;Perea;Martos;904 92 2774;4;1;
576609627;Eric;Bahena;Atencio;+34 974-31-8315;2;1;
442256449;Santiago;Páez;Fonseca;933 09 2511;2;3;
905432229;Sofía;Valencia;Batista;+34 953 31 2378;5;2;
186827313;Javier;Hurtado;Rivas;+34 965 99 6283;5;1;
50671331;Omar;Rael;Valdés;+34 928 213116;5;4;
113424155;Rocío;Arellano;Delgadillo;+34 993255678;3;4;
447201261;Esther;Aguilar;Mata;+34 989 74 1128;3;3;
46615062;Ignacio;Tamayo;Angulo;900671476;1;3;
636536974;Antonia;Caldera;Calvo;943 61 9338;2;3;
539074125;Clara;De la Torre;Medrano;922314283;4;1;
230858386;Alba;Álvarez;Gómez;955-23-6963;2;4;
743358563;Rayan;Castañeda;Alejandro;+34 992 406622;1;3;
956019504;Jaime;Millán;Delafuente;+34 998 046052;4;4;
580422088;Nuria;Robledo;Ruvalcaba;+34 978 938463;3;3;
661201979;Margarita;Rivera;Colunga;+34 976 700737;1;4;
715403483;Omar;Guajardo;Montaño;954-95-1970;2;2;
640322285;Rodrigo;Moya;Montalvo;+34 933-231984;3;3;
933811985;María;Casado;Montenegro;+34 950234605;2;2;
441584525;Dario;Canales;Briones;909170315;3;2;
606792799;Isaac;Macias;Aragón;976 454200;2;1;
719766868;Alberto;Redondo;Nieves;952 29 9113;1;2;
470610474;Álvaro;Rascón;Camacho;937013707;1;3;
847898120;Natalia;Mora;Galarza;+34 907 39 3950;5;4;
248132263;Pedro;Gallardo;Carrero;+34 904148981;2;1;
901266367;Marcos;Lugo;Fernández;+34 979-76-9158;3;2;
320947413;Lorena;Centeno;Alanis;937 001952;5;3;
541920779;Julia;Reynoso;Aguirre;+34 953-964303;4;4;
506510258;Cristina;Miramontes;Montoya;975807181;4;4;
1220188;Inés;Caldera;Feliciano;900-53-0088;1;2;
613864646;Luisa;Miramontes;Lorente;+34 977502219;4;2;
682863036;Salma;Heredia;Calero;965-50-9727;4;3;
718733604;Marta;Bonilla;Carrasquillo;+34 949 15 8658;5;1;
168600285;Antonio;Miranda;Sevilla;981111889;2;4;
168248449;Alonso;Coronado;Aparicio;+34 925-205673;4;3;
321265456;Javier;Valero;Duarte;+34 954-672576;2;1;
40152194;Guillermo;Barreto;Negrón;960-89-9449;4;2;
307571828;Jon;Posada;Lorenzo;+34 930 896003;5;2;
992967941;Jordi;Escobar;Bahena;932778045;1;4;
736483820;Francisca;Oliver;Cruz;+34 969-340696;1;2;
394901983;Santiago;Serrato;Toledo;969110497;2;1;
146276895;Marta;Lozada;Deleón;+34 990 30 2865;1;4;
817382728;Vega;Redondo;Cortés;+34 978-85-9491;3;3;
732237140;Francisco Javier;Muro;Gálvez;907-44-3295;2;2;
507376356;Manuel;Estévez;Colunga;+34 938-009575;2;1;
6409203;Paola;Melgar;Abeyta;940 18 3239;1;2;
343324143;Roberto;Nieto;Molina;958 375799;3;1;
106693487;Ángela;Botello;Urbina;+34 904-26-5848;4;3;
628311025;Irene;Narváez;Lira;+34 931-01-4400;3;1;
60550168;Víctor;Esquibel;Tejeda;945-20-1048;1;4;
616619897;Noa;Bernal;Roque;932-38-0964;3;3;
459044444;Marcos;Calvillo;Mireles;+34 975-37-8824;4;1;
862619133;Andrés;Espinoza;Uribe;994 22 2727;2;4;
969302177;Alexandra;Castellanos;Mares;939 826622;3;4;
102805902;Cristian;Ballesteros;Arredondo;+34 923 67 0624;5;4;
97779324;Guillem;Mondragón;Sancho;+34 972 000494;4;3;
3569360;Sandra;Valles;Piñeiro;979-73-4986;2;2;
55707277;Laia;Madrid;Araña;+34 927 06 0319;2;1;
54858231;Jan;Duarte;Montenegro;+34 973-879280;4;4;
208177245;Sandra;Pantoja;Fajardo;+34 958 738893;4;1;
246620905;Nil;Trujillo;Millán;975 285800;1;2;
951699210;Andrés;Castellanos;Delapaz;+34 925-867534;2;4;
901750050;Nadia;Fonseca;Ordóñez;976 446187;4;1;
149683439;Sofía;Barrios;Robledo;+34 965496771;3;4;
737718681;Luisa;Villarreal;Arce;+34 980 32 5523;1;2;
612720825;Lidia;Alcántar;Rosa;+34 920 359529;1;1;
64699204;Paola;Paz;Manzano;985 528619;3;1;
776176456;Alex;Perea;Cabán;+34 993453575;4;1;
754870901;África;Villanueva;Nieto;919-135178;4;4;
602826887;Rafael;Cepeda;Martí;+34 929 48 9474;2;3;
964501910;Alba;Puente;Valdivia;900-592121;3;3;
305976290;Sara;Ordoñez;Reséndez;941-692417;4;4;
781622400;José;Ibáñez;Rivas;983-319757;2;2;
300785878;Lidia;Urrutia;Luevano;952207151;1;1;
274245476;Marc;Rosas;Castillo;+34 994005333;4;4;
963422843;Adam;Saldaña;Fuentes;989-289355;5;2;
516832076;Gloria;Salazar;Delagarza;920 751112;4;2;
374950840;Mara;Loera;Pedroza;+34 901-57-5773;2;2;
840060056;Enrique;Ferrer;Aguilar;977 015893;5;4;
523370727;Paola;Olivares;Almonte;993-60-0810;2;1;
33913066;Marco;Jiménez;Luque;+34 904-541946;4;1;
661790256;Rosa María;Peláez;Segovia;964-82-1046;2;4;
409843333;Ángela;Valenzuela;Costa;999656396;4;3;
237574920;Cristian;Godoy;Alarcón;975605387;2;4;
7404314;Manuela;Vega;Olivo;914 076804;5;4;
935780531;María;Merino;Gámez;978-055022;1;3;
439723516;Aitor;Lerma;Solano;+34 968081352;4;4;
194989895;Nuria;Lomeli;Sáenz;984-07-1577;3;1;
967033912;Candela;Aranda;Fierro;929-99-9112;1;2;
400778605;Aitor;Covarrubias;Casas;+34 961 979566;3;3;
660092081;Mateo;Villarreal;Reina;958 18 4371;1;3;
796558840;Marcos;Gaona;Barela;+34 987 29 7323;5;4;
347076431;Daniela;Quiñónez;Rentería;961 422389;5;2;
508933866;Andrés;Almaráz;Quezada;953-21-7694;1;2;
680789558;Eric;Peralta;Portillo;958-156875;2;2;
856383795;Ana;Cedillo;Henríquez;+34 997-467944;5;2;
893836242;Oliver;Leal;Ramón;+34 920-017298;5;4;
174551350;Alicia;Peralta;Arteaga;+34 942-792978;4;2;
642449264;Jimena;Guajardo;Ulibarri;+34 936698177;4;1;
143494845;Pau;Valdés;Ontiveros;+34 920-33-2838;5;4;
824591856;Valeria;Piñeiro;Madera;946867308;1;3;
111992448;Ignacio;Pichardo;Simón;+34 981 41 9452;2;4;
309435902;Naiara;Murillo;Araña;976-30-6573;4;2;
579791358;Alma;Guillen;Martínez;+34 936 31 4931;2;1;
968339938;Mara;Luevano;Camarillo;+34 915-617934;4;2;
684629796;Naia;Escobedo;Delacrúz;914 721485;1;2;
525679899;José Antonio;Cervántez;Guillen;982-369542;3;3;
375494681;Cristina;Chacón;Tejada;970080394;2;4;
69444709;Pau;Mendoza;Gonzáles;969-46-1804;5;2;
223180047;Ángel;Benavídez;Nava;906 270113;5;2;
40386513;Sara;Tirado;Dueñas;+34 926 39 3603;3;2;
572687473;Erik;Saldaña;Correa;+34 931-311994;4;3;
403626701;Hugo;Montero;Valverde;987-265075;1;3;
930610819;Rocío;Cabán;Zavala;914 98 2660;2;2;
607337673;Nayara;Feliciano;Delagarza;+34 941-072953;3;1;
867513699;África;Rolón;Páez;+34 927 52 0672;1;1;
561938253;Yeray;Martí;Ulloa;+34 972-048191;2;3;
691806267;Nahia;Cuellar;Escribano;+34 929-774824;4;2;
795737030;Isabel;Porras;Salinas;933 49 2168;3;3;
463906968;Mateo;Valladares;Martínez;+34 973-637645;2;1;
283973851;Aina;Villar;Valentín;912 718307;1;1;
7861810;Guillermo;Navas;Enríquez;+34 933 954676;1;2;
641494331;Laia;Guzmán;Vila;+34 957 08 0189;3;2;
755730378;Margarita;Cabrera;Guerra;+34 990-29-7686;3;2;
902539732;Rosa María;Casillas;Mesa;989 283016;1;2;
201544014;Ángeles;Echevarría;Domingo;+34 912232129;4;3;
669229681;Úrsula;Gallego;Santamaría;971 42 1605;5;2;
504448178;Alberto;Alfaro;Delarosa;988-903691;2;2;
38577844;Daniela;Bermejo;Toledo;951358932;1;4;
639463307;Nicolás;Mota;Casas;945004775;1;2;
530988179;Ignacio;Pereira;Garica;+34 954-90-8676;4;1;
604599441;Pau;Guerra;Hernádez;+34 974 01 8486;1;4;
641982595;Carlos;Carretero;Santacruz;+34 945-248709;5;1;
489572619;Juan José;Porras;Orellana;985-251281;1;3;
31719739;Luna;Valentín;Colunga;956 283299;2;1;
454630857;María Carmen;Hernández;Jaramillo;+34 956-25-7928;1;1;
352412694;Rosa;Aguado;Tello;937 52 8143;2;3;
600666975;Carlota;Almanza;Arreola;956-021229;4;1;
685429422;Mireia;Merino;Armijo;971-278788;3;4;
142975724;Malak;Suárez;Mercado;955-883490;4;3;
336779319;Inmaculada;Cuellar;Raya;985-830008;1;1;
847226007;Nerea;Loya;Preciado;990-344031;3;1;
943683546;Yaiza;Tapia;Sevilla;942093373;2;4;
76565707;Irene;Loera;Puente;990005621;4;4;
323783436;Jan;Pastor;Martín;+34 935-77-9303;1;1;
525492103;Manuela;Zarate;Piñeiro;+34 902 643725;2;3;
245228785;Eric;Galán;Cobo;+34 931 476561;1;2;
792890133;Eduardo;Santiago;Gimeno;986 30 2753;3;1;
87974153;Gael;Caraballo;Deleón;975034505;4;1;
116977199;Ariadna;Casado;Lugo;979-155212;5;1;
608533367;Rubén;Burgos;Gaona;941 893958;4;2;
932679379;Eva;Beltrán;Paz;998514247;3;2;
291089745;Alexia;Negrete;Mendoza;+34 981 528098;1;3;
61945942;Yaiza;Rey;Baeza;+34 986-47-8512;3;1;
680725340;Ángeles;Nava;Valero;928401592;5;1;
883889301;Antonia;Mireles;Quesada;+34 939051854;5;2;
372202370;Irene;Deleón;Carbajal;+34 964-197771;3;3;
661506297;David;Maestas;Luis;+34 919 381771;2;2;
50612073;Luna;Padrón;Cotto;+34 978-42-6052;3;4;
238403929;José;Varela;Tovar;955 40 1264;2;2;
481110054;Antonia;Delao;Hidalgo;+34 989-97-7989;4;3;
357928640;Jorge;Gutiérrez;Vicente;+34 913-380572;5;4;
242742224;Jesús;Alemán;Font;+34 993-875804;5;2;
842073174;Beatriz;Toro;Elizondo;904-15-0188;1;1;
799811818;Juan José;Castillo;Archuleta;923 455807;5;2;
876157124;Oriol;Urbina;Madrigal;968 34 4812;5;4;
149825242;Martín;Cortez;Galindo;+34 931-129161;2;4;
857652801;Ainhoa;Zayas;Alemán;+34 974 036290;1;1;
367791770;Alexia;Pulido;Vidal;904 39 0391;4;4;
53521514;Beatriz;Galván;Villalpando;939 79 2492;3;2;
694587520;Raquel;Bermúdez;Rosales;995-663527;3;4;
6958241;Mateo;Verdugo;Segovia;973 61 1182;1;2;
696853957;Berta;Espino;Olivera;+34 965-178100;5;1;
109085685;Alba;Sepúlveda;Palomo;900 51 9328;1;1;
462818715;Ángeles;Castañeda;Valladares;976 079160;2;3;
492172129;Marc;Mayorga;Garrido;920-09-5895;3;3;
90446030;Pedro;Ros;Carrasquillo;+34 909 027245;2;4;
268977454;Julia;Raya;Delapaz;917-172172;4;3;
311579167;Esther;Orosco;Esteban;965-441498;5;1;
6171822;Aitana;Jurado;Quintero;+34 985261919;5;2;
49648958;Salma;Madera;Regalado;+34 965 45 2975;1;4;
628136991;Guillem;Canales;Castañeda;+34 988 79 0505;3;2;
917209034;Fátima;Plaza;Franco;907 18 0145;3;1;
839609931;Pol;Adame;Frías;+34 904-340108;2;3;
381973614;Úrsula;Gonzáles;Martí;+34 982 383180;2;2;
329568055;Mar;Mondragón;Marín;938 00 5713;4;3;
149406013;Yolanda;Delacrúz;Arguello;949 38 2051;2;3;
119983847;Carolina;Cervantes;Ulloa;937 735897;3;1;
556237922;David;Verdugo;Núñez;949 85 1512;3;1;
672439109;Abril;Caldera;Chapa;+34 903 283755;1;4;
522866528;Mario;Duran;Valenzuela;940 109255;1;3;
861634538;Daniela;Zapata;Almonte;915-44-3045;1;1;
774558355;Sara;Morán;Valverde;906-77-0275;4;3;
938068233;Gael;Acevedo;Gurule;+34 995497224;1;2;
114325866;María Ángeles;Limón;Curiel;976007990;1;2;
672606265;Luna;Valentín;Vela;+34 975-81-0716;1;4;
305857571;Lidia;Jiménez;Oquendo;966-676919;3;4;
220558984;Alberto;Ocasio;Sosa;911 69 2219;1;1;
991433937;Pau;Báez;Olivárez;+34 914-313545;2;2;
603796309;Daniel;Orosco;Chacón;977-32-6271;5;2;
918685013;Aaron;Calderón;Alcaráz;+34 903 356629;1;2;
580661069;Eduardo;Arenas;Torres;922-733645;1;1;
346337641;Rodrigo;Rendón;Rojo;+34 900-437228;4;4;
233884571;Eduardo;Carvajal;Villalba;+34 954 11 9460;5;4;
905411398;Ander;Cavazos;Portillo;948-847075;2;4;
638879278;Carlos;Villegas;Lázaro;+34 935-919964;5;3;
493455049;Nadia;Nieves;Lucero;912 70 6955;4;1;
327221068;Miguel;Merino;Mateos;926908605;5;1;
261293829;Rayan;Báez;Escobedo;949 86 0468;4;3;
679894561;Jaime;Gamboa;Villegas;+34 964505568;2;4;
186836473;Aleix;Corrales;Zamudio;+34 908 877721;5;1;
634168885;Fátima;Enríquez;Canales;954 02 9952;4;1;
189220106;Gerard;Galarza;Malave;+34 927 50 1333;4;2;
324569187;Gabriel;Alcántar;Cadena;905724075;2;4;
815493783;Iker;Canales;Rocha;973 80 3962;2;2;
911302362;Alex;Corrales;Yáñez;+34 996-75-7918;1;4;
480606053;Isaac;Rodrigo;Oquendo;+34 983-52-8144;4;3;
918270852;Izan;Vanegas;Mares;930-517883;2;3;
877901088;Pablo;Bermejo;Abrego;+34 930-773350;3;2;
840058551;Alma;Figueroa;Terán;999 619170;4;3;
106791306;Irene;Iglesias;Arellano;+34 964769468;2;3;
663225958;Lucía;Mascareñas;Carrero;911 086307;3;3;
901395067;Cristian;Laureano;Urías;928-078895;4;3;
647103190;Claudia;Guevara;Carrasco;+34 960 08 9576;3;4;
7047941;Elena;Del Río;Aguado;996 434408;1;2;
221112073;Esther;Peralta;Zambrano;+34 963 957704;2;2;
117974852;Miriam;Botello;Solano;+34 911-007441;1;4;
448734088;Alberto;Alicea;Requena;+34 916 58 2905;5;4;
874887313;Alma;Limón;Vera;+34 913 46 6811;4;1;
302313221;Olga;Ruvalcaba;Farías;+34 949-75-2812;1;3;
308103062;Samuel;Carretero;Pizarro;+34 935691875;2;2;
591451792;Valeria;Muñoz;Collado;952 86 7686;4;3;
278173963;África;Salazar;Román;976 598304;4;2;
147183267;Luisa;Munguía;Ontiveros;984 243416;1;1;
897438623;Berta;Del Río;Nieves;+34 988-58-2793;5;1;
577189059;Francisco Javier;Luque;Vázquez;956 649142;2;4;
182694202;Jaime;Núñez;Alonzo;992-783209;3;4;
308788249;Noelia;Montoya;Delrío;978 81 2323;1;2;
476376884;Candela;Maestas;Pantoja;922790656;3;2;
971876629;Aina;Valladares;Cedillo;+34 906-06-1361;5;4;
308065964;Arnau;Plaza;Ros;988 04 3412;4;1;
213515654;Juan José;Marín;Prieto;928-34-6445;3;3;
814629599;Mario;Arroyo;Pastor;994-683137;3;4;
803099747;Jordi;Venegas;Tórrez;979014807;2;2;
435834132;Isabel;Samaniego;Grijalva;+34 937 659451;1;4;
519670415;Rayan;Quezada;Aguilera;900 49 6606;4;3;
647320882;Samuel;Camacho;Esteve;992 603099;3;4;
627519277;Alejandro;Santillán;Cervantes;+34 943 95 2375;1;2;
586898973;Nicolás;Soriano;Lozano;972 305439;3;3;
734430082;Vera;Córdoba;Prieto;916 673479;2;3;
13941824;África;Reynoso;Sarabia;+34 935-65-1400;2;3;
124888838;César;Villanueva;Casares;+34 993 05 6493;3;1;
220595340;Alexandra;Cuellar;Verduzco;964-647159;3;1;
134716207;Victoria;Villegas;Bernal;+34 952 921519;4;4;
41632703;Leire;Feliciano;Mora;+34 985 755561;3;1;
749832957;Raúl;Pedraza;Cintrón;943 45 3975;5;1;
597186778;Lara;Fonseca;Salvador;906 057862;3;4;
328809234;David;Orozco;Saldaña;+34 959876648;3;3;
88940078;África;Montaño;Arroyo;+34 956-23-0789;3;2;
940643403;Nuria;Henríquez;Ordoñez;928 15 1042;3;1;
795925;Joel;Lomeli;Andreu;972 31 5285;4;1;
203874085;Olivia;Urbina;Olvera;+34 996-57-6617;5;3;
625494665;Ainara;Franco;Padrón;+34 950271433;2;3;
146909752;Rosa;Saiz;Nieto;939 750382;1;2;
867590000;Unai;Del Río;Rosas;+34 984-78-7177;5;4;
486389887;Aitor;Camarillo;Moreno;956-61-7931;3;2;
654150466;Enrique;Villagómez;Alva;+34 945-91-4388;5;4;
674154031;Aitor;Aguirre;Clemente;903 614641;2;1;
802809866;Fátima;Pons;Delapaz;905456031;2;1;
367019542;Nayara;Alanis;Escudero;+34 981 18 2518;5;2;
246312929;Alonso;Rosa;Gamboa;+34 988 121768;4;4;
810856915;Elsa;Ruíz;Gurule;959 280279;4;2;
197735129;Miriam;Guerra;Cervantes;988 88 9990;1;3;
82734356;Juan José;Guajardo;Montemayor;983-42-8473;4;1;
811734837;Ariadna;Peres;Torres;+34 913 09 8624;1;4;
610722646;Lidia;Ulibarri;Delvalle;+34 908-519537;3;1;
657352018;Isabel;Valero;Serrato;944-013523;5;2;
971273831;Miriam;Brito;Villa;930 15 1434;4;2;
192068640;Eduardo;Tello;Bustos;998-87-7016;4;1;
659392001;David;Cotto;Castellanos;930-34-0807;4;3;
908008517;Paula;Rubio;Adorno;966-252365;4;4;
419997838;Juana;Pichardo;Carretero;903737948;2;2;
801850040;María;Borrego;Arias;951-396709;1;1;
944540036;Jordi;Figueroa;Peres;+34 921-83-3766;4;3;
755737369;Biel;Padilla;Cabán;938106832;3;4;
349383509;Jordi;Viera;Ordoñez;+34 968-099296;2;1;
992711045;Oriol;Lorenzo;Roldán;987-483318;1;3;
345461346;Lidia;Garrido;Marcos;955-880628;1;4;
215772208;Lorena;De la Fuente;Roybal;988842862;4;1;
879375053;Lucas;Viera;Montez;958-41-0696;3;1;
456722299;Jorge;Lira;Gaitán;+34 975 96 4564;5;2;
208727834;Santiago;Acosta;Alcaráz;+34 993233329;3;4;
592700325;Emilia;Linares;Rivero;984 99 5308;5;2;
781084334;Jaime;Alonzo;Menéndez;+34 987 92 0249;3;3;
247363245;César;Laureano;Valladares;+34 954-781940;1;3;
23305728;Emilia;Chávez;Orosco;987 109665;5;2;
692464764;Eduardo;Lugo;Patiño;911090617;2;2;
810434354;Olivia;Salcedo;Ríos;964959447;2;1;
27562685;Paola;Godínez;Lucas;+34 940 926712;4;2;
31423972;María Ángeles;Mayorga;Meza;982 06 2124;5;1;
619827254;Aaron;Briones;Pacheco;+34 937-77-7572;2;3;
139565464;Izan;Rivera;Laureano;+34 913901315;5;4;
378481089;Jon;Ballesteros;Suárez;+34 991109863;2;1;
455558324;Lucas;Fuentes;Mata;+34 901-018090;2;2;
891767554;Adam;Menchaca;Zamora;908393070;1;4;
783017741;Diego;Tapia;Pedraza;989-380968;3;2;
570767443;Francisco Javier;Noriega;Ibarra;+34 939 52 6879;3;1;
403682515;Marco;Maestas;Beltrán;+34 974 54 5779;2;2;
512893923;Ian;Sola;Archuleta;920-10-2258;4;4;
803916759;Marta;Rojo;Lucio;+34 935 542453;2;1;
348622196;Claudia;Sáez;Jaimes;951 548148;3;4;
620711239;Blanca;Tovar;Acosta;944-376317;4;2;
291531867;Nahia;Puig;Meléndez;902-340982;3;4;
776910888;Marta;Olivas;Lugo;+34 961 890952;3;1;
972299346;Noelia;Vicente;Longoria;+34 953052701;4;4;
288470887;Alejandra;Carrera;Casares;+34 973-090629;2;3;
702133653;Patricia;Sisneros;Irizarry;965183241;5;2;
139431071;Ana María;Báez;Naranjo;+34 940 184787;2;1;
356007308;Enrique;Alejandro;Domínquez;+34 964-132546;5;1;
54315302;Bruno;Martín;Ledesma;+34 905673342;3;4;
920241265;Yaiza;Villanueva;Pulido;+34 975 41 5529;2;1;
763428684;Rubén;Sarabia;Baca;935770169;3;3;
10677877;María Dolores;Jurado;Zambrano;+34 981 414230;4;1;
425840678;Gabriela;Lozano;Arroyo;+34 976-506177;2;4;
310185541;Pablo;Portillo;Guzmán;970 88 9793;3;3;
198864941;Juan José;Ocasio;Mateos;+34 913-41-8777;1;2;
520807255;Cristina;Ruvalcaba;Maya;966-916770;4;1;
840501703;Nayara;Ponce;Córdoba;919 67 3122;2;1;
311170203;Leire;Delagarza;Zayas;970-70-6435;4;1;
822820014;Noa;Sosa;Tejeda;+34 924-071075;2;3;
83203566;Margarita;Cintrón;Rivera;+34 973 241284;1;2;
950485659;Julia;Abeyta;Lomeli;915 222007;2;4;
39334037;Isaac;Villalobos;Vallejo;952 149596;4;4;
328539001;Eduardo;Prado;Piñeiro;940-714815;2;2;
747524537;María Carmen;Pabón;Montaño;+34 943 557161;5;4;
597679992;Ángel;Echevarría;Otero;933 27 9834;2;3;
284381059;Salma;Meraz;Carrillo;+34 982 510660;3;1;
507109096;Ander;Rodríquez;Melgar;982-692360;4;1;
275703099;Cristian;Aguayo;Perales;+34 926 77 5532;1;1;
113662863;Marco;Ramírez;Sarabia;+34 961 031262;4;1;
155763452;Hugo;Peña;Cantú;+34 967968751;4;1;
861850747;Marc;Laboy;Montalvo;+34 937-77-6903;4;4;
833235308;Silvia;Quiroz;Ochoa;+34 913184034;2;2;
974070079;Eduardo;Preciado;Zayas;905-498616;2;4;
500364312;Carlota;Casárez;Cisneros;984 81 7981;4;4;
81240682;Alexandra;Estrada;Lara;+34 963494093;4;1;
737881099;Ignacio;Valero;Colunga;957578115;5;2;
281582431;Marina;Ávila;Molina;+34 933 20 7903;1;3;
447300682;Antonia;Granado;Giménez;+34 955863468;2;2;
591539189;Alonso;Jáquez;Marco;933 09 5839;1;4;
157132246;Ian;Sánchez;Cruz;+34 998 793443;3;4;
361861339;Daniel;Armijo;Nájera;923-846996;3;1;
405473774;César;Correa;Alonso;936-940480;2;2;
372258498;Jorge;Redondo;Páez;+34 908 303400;3;3;
757313962;Ana María;Delrío;Gonzáles;916-92-1783;4;3;
181138735;Aleix;Salcedo;Fajardo;997-49-4881;4;2;
325714378;Iván;Loera;Huerta;994 07 7739;4;3;
995554974;Alexia;Nieves;Gámez;965 844188;3;2;
88072141;Celia;Ayala;Pérez;919-213826;2;3;
15967769;Ona;Sotelo;Ocasio;921 922892;5;1;
172297202;Adam;Bueno;Negrón;998-239726;4;2;
976143578;Zoe;Rodarte;Soriano;917343564;5;2;
251512364;Eric;Hernándes;Altamirano;998 501039;3;2;
781353894;Ignacio;Toledo;Rueda;+34 905030897;5;3;
928826143;Gabriela;Haro;Acuña;926-204467;4;3;
194037319;Olivia;Clemente;Granados;943 593583;1;1;
748403789;Noa;Montes;Sanz;+34 955 05 4664;1;2;
315829062;Natalia;Garibay;Vigil;+34 961-53-6769;4;2;
402381137;Mateo;Amador;Noriega;904-09-0383;4;3;
729944651;Pedro;Zavala;Olivas;915995765;4;3;
197023661;Mario;Díaz;Vergara;+34 930-698734;1;3;
664351835;María Ángeles;Rico;Delatorre;+34 974-122381;2;1;
597484916;Rosa María;Llorente;Malave;+34 959-32-7410;5;3;
415475100;Natalia;Pabón;Fonseca;+34 967 273051;2;3;
539897509;Juan;Vanegas;Vila;955-432540;1;1;
5350275;Carla;Gastélum;Perea;+34 996 280725;1;4;
855335773;Eduardo;Ponce;Guerra;+34 936-539438;4;2;
321458561;Mario;Zamudio;Tapia;+34 958 819232;2;2;
257791711;Adriana;Sanz;Pacheco;+34 963-785795;5;1;
709970421;Andrea;Espinosa;Padrón;913 89 6759;2;3;
35823561;Jordi;Díaz;Mesa;+34 926 70 3982;2;4;
634717709;Berta;Reina;Mata;+34 976730020;4;4;
12886046;Samuel;Alcántar;Garay;+34 952-265547;1;2;
841467309;Ariadna;Carranza;Yáñez;+34 933-29-7159;2;1;
801015990;Pol;Muñiz;Gonzáles;919 52 3274;4;2;
621962978;Adam;De la Cruz;Blanco;+34 903 367746;1;4;
113212856;Unai;Bustamante;Camarillo;+34 986 49 7099;3;1;
35736581;Diana;Almaráz;Gracia;901 50 0109;4;2;
419527544;Oliver;Téllez;Delvalle;+34 955-48-7024;4;3;
744094625;Rosa María;Osorio;Almonte;+34 920934931;2;4;
887320744;Nuria;Font;Delacrúz;+34 984-461948;3;4;
127472360;Miguel;Rubio;Meléndez;907 64 4370;1;3;
